study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA755322	SAMN20815151	SRX11857326	SRR15559210	208510	Papio cynocephalus x Papio anubis	323872b3069735eb240df63a844cc0c5;b3b4cb68f4e59c47f64495a37f85de97	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15559210/SRR15559210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/010/SRR15559210/SRR15559210_2.fastq.gz	AMB_069
PRJNA755322	SAMN20815050	SRX11857323	SRR15559213	208510	Papio cynocephalus x Papio anubis	3319473f7df5b772aa8f8efc86906444;243333cc32ae11d2b172ba8df81bffb8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/013/SRR15559213/SRR15559213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/013/SRR15559213/SRR15559213_2.fastq.gz	AMB_063
PRJNA755322	SAMN20814980	SRX11857321	SRR15559215	208510	Papio cynocephalus x Papio anubis	d38e0727f71ca7684b33bdacd408913f;dfcc65a1076f908a2d4e5a1d2272c169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/015/SRR15559215/SRR15559215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/015/SRR15559215/SRR15559215_2.fastq.gz	AMB_058
PRJNA755322	SAMN20814941	SRX11857314	SRR15559222	208510	Papio cynocephalus x Papio anubis	8d8d52363bd2c4b455f7f58d275f62d1;c2ed4bd96dff6be7605608b3f135e7f1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/022/SRR15559222/SRR15559222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/022/SRR15559222/SRR15559222_2.fastq.gz	AMB_008
PRJNA755322	SAMN20814909	SRX11857311	SRR15559225	208510	Papio cynocephalus x Papio anubis	ffd7bc0efdc1561c676b2c9d2189983a;26912c6749015e5392398de1fcacfbe7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/025/SRR15559225/SRR15559225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/025/SRR15559225/SRR15559225_2.fastq.gz	AMB_039
PRJNA755322	SAMN20815251	SRX11857310	SRR15559226	208510	Papio cynocephalus x Papio anubis	df38af1c65c9acdd58d66ce0ad9ee1c6;fe9b8b976b7a0e6657a67fb0cc380bcc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/026/SRR15559226/SRR15559226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/026/SRR15559226/SRR15559226_2.fastq.gz	AMB_038
PRJNA755322	SAMN20815181	SRX11857309	SRR15559227	208510	Papio cynocephalus x Papio anubis	1667af7b07f3fde5cef89076c41b84e2;128d7fe10aa3b09c0f8b884527f1fcba	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/027/SRR15559227/SRR15559227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/027/SRR15559227/SRR15559227_2.fastq.gz	AMB_037
PRJNA755322	SAMN20814945	SRX11857301	SRR15559235	208510	Papio cynocephalus x Papio anubis	ffba8293d8909d1031aa9c22291da82a;739618cd8476c3fa0e7d5d591b28e545	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15559235/SRR15559235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/035/SRR15559235/SRR15559235_2.fastq.gz	AMB_301
PRJNA755322	SAMN20814914	SRX11857299	SRR15559237	208510	Papio cynocephalus x Papio anubis	f646f5b144d5aa23b9591e9007ffba98;c94a0d38be89cd58f6b7df784f07cfc4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/037/SRR15559237/SRR15559237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/037/SRR15559237/SRR15559237_2.fastq.gz	AMB_287
PRJNA755322	SAMN20814923	SRX11857297	SRR15559239	208510	Papio cynocephalus x Papio anubis	5c08b7dc3e44ed3fdfd93db58d20e09f;335920b2238eeb66774d2ead6a5245cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15559239/SRR15559239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/039/SRR15559239/SRR15559239_2.fastq.gz	AMB_286
