study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJNA433868	SAMN08887676	SRX3899860	SRR6956922	9555	Papio anubis	2361777c452db09f0d1bb8587fa6abf6;6f6eb64e3cddf601783a67b334c65f55	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956922/SRR6956922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/002/SRR6956922/SRR6956922_2.fastq.gz	13951
PRJNA433868	SAMN08887678	SRX3899855	SRR6956927	9555	Papio anubis	578837834e4f0dd71fd611da7056dc5c;d5cea0009e4b0e276f18a867ef00cad7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956927/SRR6956927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956927/SRR6956927_2.fastq.gz	14379
PRJNA433868	SAMN08887683	SRX3899852	SRR6956930	9555	Papio anubis	f4794184a42876e3f7380adfca60b3f2;35de5df58d4d08b6df921febd6da4b1c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956930/SRR6956930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956930/SRR6956930_2.fastq.gz	15568
PRJNA433868	SAMN08887649	SRX3899845	SRR6956937	9555	Papio anubis	5d03189de22c8e92228685855fb124f0;28d74e744fb8521ed022eb60386e9dc7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956937/SRR6956937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/007/SRR6956937/SRR6956937_2.fastq.gz	17006
PRJNA433868	SAMN08887681	SRX3899842	SRR6956940	9555	Papio anubis	08663cd38a46361cc11bfa8e88d0b06a;877f10f7645eda491035fc09d284bd92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956940/SRR6956940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/000/SRR6956940/SRR6956940_2.fastq.gz	15244
PRJNA433868	SAMN08887674	SRX3899841	SRR6956941	9555	Papio anubis	b0287d964faaaff1583f8e98a32bab33;51b15998b39072135d53f2a0301d877a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/001/SRR6956941/SRR6956941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/001/SRR6956941/SRR6956941_2.fastq.gz	15225
PRJNA433868	SAMN08887725	SRX3899839	SRR6956943	9555	Papio anubis	71feafa72bd3e5df0829ca5dd2fd43b3;5e28a2c1b41cfe732111fba9a692138b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/003/SRR6956943/SRR6956943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/003/SRR6956943/SRR6956943_2.fastq.gz	16816
PRJNA433868	SAMN08887642	SRX3899827	SRR6956955	9555	Papio anubis	2aa7b9260ee32053b199b080acb3bb28;554f57bb5b7cccde2d20fb2f6dd65139	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/005/SRR6956955/SRR6956955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/005/SRR6956955/SRR6956955_2.fastq.gz	15996
PRJNA433868	SAMN08887760	SRX3899826	SRR6956956	9555	Papio anubis	49c3b625ac21ed5ed89d7c00fcf85858;ea0f3495165ea2ba256bfcedc818d9e1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/006/SRR6956956/SRR6956956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/006/SRR6956956/SRR6956956_2.fastq.gz	16862
PRJNA433868	SAMN08887650	SRX3899824	SRR6956958	9555	Papio anubis	618f82ea447e54c54d73e225ec18a7c4;86482cf30a1e08f057c374b8142fddc4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956958/SRR6956958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR695/008/SRR6956958/SRR6956958_2.fastq.gz	15157
