study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJNA433868	SAMN09606651	SRX4343539	SRR7473953	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7473953/SRR7473953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7473953/SRR7473953_2.fastq.gz	27180
PRJNA433868	SAMN09606749	SRX4343525	SRR7473967	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7473967/SRR7473967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7473967/SRR7473967_2.fastq.gz	32356
PRJNA433868	SAMN09606683	SRX4343508	SRR7473984	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/004/SRR7473984/SRR7473984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/004/SRR7473984/SRR7473984_2.fastq.gz	31086
PRJNA433868	SAMN09606669	SRX4343503	SRR7473989	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7473989/SRR7473989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7473989/SRR7473989_2.fastq.gz	28740
PRJNA433868	SAMN09606756	SRX4343499	SRR7473993	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7473993/SRR7473993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7473993/SRR7473993_2.fastq.gz	32472
PRJNA433868	SAMN09606665	SRX4343491	SRR7474001	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/001/SRR7474001/SRR7474001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/001/SRR7474001/SRR7474001_2.fastq.gz	28428
PRJNA433868	SAMN09606732	SRX4343486	SRR7474006	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/006/SRR7474006/SRR7474006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/006/SRR7474006/SRR7474006_2.fastq.gz	31980
PRJNA433868	SAMN09606720	SRX4343469	SRR7474023	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7474023/SRR7474023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/003/SRR7474023/SRR7474023_2.fastq.gz	31880
PRJNA433868	SAMN09710586	SRX4454033	SRR7588760	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/000/SRR7588760/SRR7588760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/000/SRR7588760/SRR7588760_2.fastq.gz	1X4777
PRJNA433868	SAMN09710585	SRX4454032	SRR7588761	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/001/SRR7588761/SRR7588761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/001/SRR7588761/SRR7588761_2.fastq.gz	1X3837
PRJNA433868	SAMN09710591	SRX4454030	SRR7588763	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/003/SRR7588763/SRR7588763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/003/SRR7588763/SRR7588763_2.fastq.gz	8653
PRJNA433868	SAMN09710588	SRX4454027	SRR7588766	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/006/SRR7588766/SRR7588766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/006/SRR7588766/SRR7588766_2.fastq.gz	7158
PRJNA433868	SAMN09710569	SRX4454026	SRR7588767	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/007/SRR7588767/SRR7588767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/007/SRR7588767/SRR7588767_2.fastq.gz	13245
PRJNA433868	SAMN09710570	SRX4454020	SRR7588773	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/003/SRR7588773/SRR7588773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/003/SRR7588773/SRR7588773_2.fastq.gz	14068
PRJNA433868	SAMN09710574	SRX4454017	SRR7588776	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/006/SRR7588776/SRR7588776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR758/006/SRR7588776/SRR7588776_2.fastq.gz	14959
PRJNA433868	SAMN09742548	SRX4488502	SRR7624575	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/005/SRR7624575/SRR7624575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/005/SRR7624575/SRR7624575_2.fastq.gz	7937
PRJNA433868	SAMN09742553	SRX4488486	SRR7624591	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/001/SRR7624591/SRR7624591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/001/SRR7624591/SRR7624591_2.fastq.gz	9860
PRJNA433868	SAMN09742536	SRX4488475	SRR7624602	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/002/SRR7624602/SRR7624602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR762/002/SRR7624602/SRR7624602_2.fastq.gz	19207
PRJNA433868	SAMN09761233	SRX4503030	SRR7639466	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/006/SRR7639466/SRR7639466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/006/SRR7639466/SRR7639466_2.fastq.gz	19181
PRJNA433868	SAMN09761234	SRX4503026	SRR7639470	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/000/SRR7639470/SRR7639470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/000/SRR7639470/SRR7639470_2.fastq.gz	19348
PRJNA433868	SAMN09761234	SRX4503025	SRR7639471	9555	Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/001/SRR7639471/SRR7639471_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/001/SRR7639471/SRR7639471_2.fastq.gz	19348
