study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	sample_alias
PRJNA755322	SAMN20815239	SRX11804964	SRR15505650	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15505650/SRR15505650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/050/SRR15505650/SRR15505650_2.fastq.gz	AMB_007
PRJNA755322	SAMN20815105	SRX11804961	SRR15505652	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/052/SRR15505652/SRR15505652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/052/SRR15505652/SRR15505652_2.fastq.gz	AMB_089
PRJNA755322	SAMN20815032	SRX11804960	SRR15505653	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15505653/SRR15505653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15505653/SRR15505653_2.fastq.gz	AMB_115
PRJNA755322	SAMN20815264	SRX11804959	SRR15505654	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/054/SRR15505654/SRR15505654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/054/SRR15505654/SRR15505654_2.fastq.gz	AMB_156
PRJNA755322	SAMN20815184	SRX11804958	SRR15505656	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/056/SRR15505656/SRR15505656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/056/SRR15505656/SRR15505656_2.fastq.gz	AMB_161
PRJNA755322	SAMN20815276	SRX11804956	SRR15505658	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/058/SRR15505658/SRR15505658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/058/SRR15505658/SRR15505658_2.fastq.gz	AMB_192
PRJNA755322	SAMN20814971	SRX11804952	SRR15505662	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/062/SRR15505662/SRR15505662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/062/SRR15505662/SRR15505662_2.fastq.gz	AMB_091
PRJNA755322	SAMN20815319	SRX11804951	SRR15505663	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/063/SRR15505663/SRR15505663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/063/SRR15505663/SRR15505663_2.fastq.gz	AMB_249
PRJNA755322	SAMN20815217	SRX11804950	SRR15505664	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/064/SRR15505664/SRR15505664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/064/SRR15505664/SRR15505664_2.fastq.gz	AMB_211
PRJNA755322	SAMN20815275	SRX11804949	SRR15505665	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/065/SRR15505665/SRR15505665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/065/SRR15505665/SRR15505665_2.fastq.gz	AMB_245
PRJNA755322	SAMN20815268	SRX11804946	SRR15505668	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/068/SRR15505668/SRR15505668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/068/SRR15505668/SRR15505668_2.fastq.gz	AMB_020
PRJNA755322	SAMN20815297	SRX11804945	SRR15505669	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/069/SRR15505669/SRR15505669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/069/SRR15505669/SRR15505669_2.fastq.gz	AMB_081
PRJNA755322	SAMN20815243	SRX11804943	SRR15505670	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/070/SRR15505670/SRR15505670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/070/SRR15505670/SRR15505670_2.fastq.gz	AMB_096
PRJNA755322	SAMN20815207	SRX11804942	SRR15505671	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15505671/SRR15505671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/071/SRR15505671/SRR15505671_2.fastq.gz	AMB_026
PRJNA755322	SAMN20815114	SRX11804941	SRR15505672	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/072/SRR15505672/SRR15505672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/072/SRR15505672/SRR15505672_2.fastq.gz	AMB_184
PRJNA755322	SAMN20815012	SRX11804944	SRR15505673	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/073/SRR15505673/SRR15505673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/073/SRR15505673/SRR15505673_2.fastq.gz	AMB_157
PRJNA755322	SAMN20815225	SRX11804940	SRR15505674	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/074/SRR15505674/SRR15505674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/074/SRR15505674/SRR15505674_2.fastq.gz	AMB_056
PRJNA755322	SAMN20815279	SRX11804933	SRR15505680	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/080/SRR15505680/SRR15505680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/080/SRR15505680/SRR15505680_2.fastq.gz	AMB_004
PRJNA755322	SAMN20814922	SRX11804936	SRR15505681	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/081/SRR15505681/SRR15505681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/081/SRR15505681/SRR15505681_2.fastq.gz	AMB_044
PRJNA755322	SAMN20815086	SRX11804926	SRR15505687	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/087/SRR15505687/SRR15505687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/087/SRR15505687/SRR15505687_2.fastq.gz	AMB_144
PRJNA755322	SAMN20815274	SRX11804925	SRR15505688	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/088/SRR15505688/SRR15505688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/088/SRR15505688/SRR15505688_2.fastq.gz	AMB_151
PRJNA755322	SAMN20815057	SRX11804920	SRR15505694	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/094/SRR15505694/SRR15505694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/094/SRR15505694/SRR15505694_2.fastq.gz	AMB_054
PRJNA755322	SAMN20815277	SRX11804917	SRR15505697	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/097/SRR15505697/SRR15505697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/097/SRR15505697/SRR15505697_2.fastq.gz	AMB_099
PRJNA755322	SAMN20815073	SRX11804915	SRR15505699	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/099/SRR15505699/SRR15505699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/099/SRR15505699/SRR15505699_2.fastq.gz	AMB_186
PRJNA755322	SAMN20815194	SRX11804913	SRR15505701	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/001/SRR15505701/SRR15505701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/001/SRR15505701/SRR15505701_2.fastq.gz	AMB_268
PRJNA755322	SAMN20815174	SRX11804910	SRR15505704	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15505704/SRR15505704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/004/SRR15505704/SRR15505704_2.fastq.gz	AMB_112
PRJNA755322	SAMN20815197	SRX11804898	SRR15505716	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/016/SRR15505716/SRR15505716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/016/SRR15505716/SRR15505716_2.fastq.gz	AMB_028
PRJNA755322	SAMN20815231	SRX11804895	SRR15505718	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/018/SRR15505718/SRR15505718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/018/SRR15505718/SRR15505718_2.fastq.gz	AMB_067
PRJNA755322	SAMN20815029	SRX11804897	SRR15505720	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/020/SRR15505720/SRR15505720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/020/SRR15505720/SRR15505720_2.fastq.gz	AMB_003
PRJNA755322	SAMN20814999	SRX11804893	SRR15505721	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15505721/SRR15505721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/021/SRR15505721/SRR15505721_2.fastq.gz	AMB_136
PRJNA755322	SAMN20815083	SRX11804891	SRR15505723	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/023/SRR15505723/SRR15505723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/023/SRR15505723/SRR15505723_2.fastq.gz	AMB_222
PRJNA755322	SAMN20815282	SRX11804890	SRR15505724	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/024/SRR15505724/SRR15505724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/024/SRR15505724/SRR15505724_2.fastq.gz	AMB_097
PRJNA755322	SAMN20815193	SRX11804886	SRR15505727	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/027/SRR15505727/SRR15505727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/027/SRR15505727/SRR15505727_2.fastq.gz	AMB_072
PRJNA755322	SAMN20815320	SRX11804882	SRR15505732	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/032/SRR15505732/SRR15505732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/032/SRR15505732/SRR15505732_2.fastq.gz	AMB_162
PRJNA755322	SAMN20815311	SRX11857390	SRR15559146	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/046/SRR15559146/SRR15559146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/046/SRR15559146/SRR15559146_2.fastq.gz	AMB_230
PRJNA755322	SAMN20815077	SRX11857389	SRR15559147	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/047/SRR15559147/SRR15559147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/047/SRR15559147/SRR15559147_2.fastq.gz	AMB_229
PRJNA755322	SAMN20815071	SRX11857383	SRR15559153	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15559153/SRR15559153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/053/SRR15559153/SRR15559153_2.fastq.gz	AMB_219
PRJNA755322	SAMN20815177	SRX11857379	SRR15559157	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/057/SRR15559157/SRR15559157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/057/SRR15559157/SRR15559157_2.fastq.gz	AMB_216
PRJNA755322	SAMN20815056	SRX11857369	SRR15559167	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/067/SRR15559167/SRR15559167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/067/SRR15559167/SRR15559167_2.fastq.gz	AMB_019
PRJNA755322	SAMN20815235	SRX11857366	SRR15559170	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/070/SRR15559170/SRR15559170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/070/SRR15559170/SRR15559170_2.fastq.gz	AMB_189
PRJNA755322	SAMN20815121	SRX11857357	SRR15559179	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/079/SRR15559179/SRR15559179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/079/SRR15559179/SRR15559179_2.fastq.gz	AMB_175
PRJNA755322	SAMN20815203	SRX11857356	SRR15559180	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/080/SRR15559180/SRR15559180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/080/SRR15559180/SRR15559180_2.fastq.gz	AMB_174
PRJNA755322	SAMN20814984	SRX11857343	SRR15559193	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/093/SRR15559193/SRR15559193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/093/SRR15559193/SRR15559193_2.fastq.gz	AMB_149
PRJNA755322	SAMN20815084	SRX11857335	SRR15559201	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/001/SRR15559201/SRR15559201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/001/SRR15559201/SRR15559201_2.fastq.gz	AMB_121
PRJNA755322	SAMN20815142	SRX11857331	SRR15559205	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/005/SRR15559205/SRR15559205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/005/SRR15559205/SRR15559205_2.fastq.gz	AMB_090
PRJNA755322	SAMN20815043	SRX11857319	SRR15559217	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/017/SRR15559217/SRR15559217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/017/SRR15559217/SRR15559217_2.fastq.gz	AMB_051
PRJNA755322	SAMN20815027	SRX11857308	SRR15559228	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/028/SRR15559228/SRR15559228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/028/SRR15559228/SRR15559228_2.fastq.gz	AMB_035
PRJNA755322	SAMN20815324	SRX11857305	SRR15559231	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/031/SRR15559231/SRR15559231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/031/SRR15559231/SRR15559231_2.fastq.gz	AMB_316
PRJNA755322	SAMN20815322	SRX11857304	SRR15559232	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/032/SRR15559232/SRR15559232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/032/SRR15559232/SRR15559232_2.fastq.gz	AMB_314
PRJNA755322	SAMN20815247	SRX11857295	SRR15559241	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/041/SRR15559241/SRR15559241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/041/SRR15559241/SRR15559241_2.fastq.gz	AMB_284
PRJNA755322	SAMN20815044	SRX11857288	SRR15559248	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/048/SRR15559248/SRR15559248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/048/SRR15559248/SRR15559248_2.fastq.gz	AMB_275
PRJNA755322	SAMN20814956	SRX11857285	SRR15559251	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/051/SRR15559251/SRR15559251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/051/SRR15559251/SRR15559251_2.fastq.gz	AMB_273
PRJNA755322	SAMN20815033	SRX11857282	SRR15559254	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/054/SRR15559254/SRR15559254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/054/SRR15559254/SRR15559254_2.fastq.gz	AMB_266
PRJNA755322	SAMN20815189	SRX11857276	SRR15559260	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/060/SRR15559260/SRR15559260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/060/SRR15559260/SRR15559260_2.fastq.gz	AMB_031
PRJNA755322	SAMN20815022	SRX11857275	SRR15559261	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15559261/SRR15559261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/061/SRR15559261/SRR15559261_2.fastq.gz	AMB_260
PRJNA755322	SAMN20814989	SRX11857274	SRR15559262	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/062/SRR15559262/SRR15559262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/062/SRR15559262/SRR15559262_2.fastq.gz	AMB_259
PRJNA755322	SAMN20815031	SRX11857270	SRR15559266	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/066/SRR15559266/SRR15559266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/066/SRR15559266/SRR15559266_2.fastq.gz	AMB_255
PRJNA755322	SAMN20815078	SRX11857269	SRR15559267	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/067/SRR15559267/SRR15559267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/067/SRR15559267/SRR15559267_2.fastq.gz	AMB_254
PRJNA755322	SAMN20814954	SRX11857266	SRR15559270	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/070/SRR15559270/SRR15559270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/070/SRR15559270/SRR15559270_2.fastq.gz	AMB_246
PRJNA755322	SAMN20814964	SRX11857264	SRR15559272	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/072/SRR15559272/SRR15559272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR155/072/SRR15559272/SRR15559272_2.fastq.gz	AMB_005
PRJNA755322	SAMN20815074	SRX11910999	SRR15613738	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/038/SRR15613738/SRR15613738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/038/SRR15613738/SRR15613738_2.fastq.gz	AMB_411
PRJNA755322	SAMN20815055	SRX11910993	SRR15613744	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/044/SRR15613744/SRR15613744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/044/SRR15613744/SRR15613744_2.fastq.gz	AMB_405
PRJNA755322	SAMN20815063	SRX11910989	SRR15613748	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/048/SRR15613748/SRR15613748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/048/SRR15613748/SRR15613748_2.fastq.gz	AMB_321
PRJNA755322	SAMN20815139	SRX11910982	SRR15613755	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/055/SRR15613755/SRR15613755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/055/SRR15613755/SRR15613755_2.fastq.gz	AMB_395
PRJNA755322	SAMN20815006	SRX11910977	SRR15613760	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/060/SRR15613760/SRR15613760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/060/SRR15613760/SRR15613760_2.fastq.gz	AMB_391
PRJNA755322	SAMN20814928	SRX11910976	SRR15613761	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/061/SRR15613761/SRR15613761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/061/SRR15613761/SRR15613761_2.fastq.gz	AMB_390
PRJNA755322	SAMN20814940	SRX11910975	SRR15613762	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/062/SRR15613762/SRR15613762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/062/SRR15613762/SRR15613762_2.fastq.gz	AMB_389
PRJNA755322	SAMN20815067	SRX11910974	SRR15613763	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/063/SRR15613763/SRR15613763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/063/SRR15613763/SRR15613763_2.fastq.gz	AMB_388
PRJNA755322	SAMN20815016	SRX11910970	SRR15613767	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/067/SRR15613767/SRR15613767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/067/SRR15613767/SRR15613767_2.fastq.gz	AMB_384
PRJNA755322	SAMN20815198	SRX11910969	SRR15613768	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/068/SRR15613768/SRR15613768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/068/SRR15613768/SRR15613768_2.fastq.gz	AMB_383
PRJNA755322	SAMN20815298	SRX11910968	SRR15613769	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/069/SRR15613769/SRR15613769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/069/SRR15613769/SRR15613769_2.fastq.gz	AMB_382
PRJNA755322	SAMN20815068	SRX11910961	SRR15613776	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/076/SRR15613776/SRR15613776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/076/SRR15613776/SRR15613776_2.fastq.gz	AMB_376
PRJNA755322	SAMN20814927	SRX11910958	SRR15613779	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/079/SRR15613779/SRR15613779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/079/SRR15613779/SRR15613779_2.fastq.gz	AMB_373
PRJNA755322	SAMN20814973	SRX11910953	SRR15613784	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/084/SRR15613784/SRR15613784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/084/SRR15613784/SRR15613784_2.fastq.gz	AMB_369
PRJNA755322	SAMN20815149	SRX11910952	SRR15613785	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/085/SRR15613785/SRR15613785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/085/SRR15613785/SRR15613785_2.fastq.gz	AMB_368
PRJNA755322	SAMN20815185	SRX11910951	SRR15613786	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/086/SRR15613786/SRR15613786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/086/SRR15613786/SRR15613786_2.fastq.gz	AMB_367
PRJNA755322	SAMN20815171	SRX11910944	SRR15613793	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/093/SRR15613793/SRR15613793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/093/SRR15613793/SRR15613793_2.fastq.gz	AMB_361
PRJNA755322	SAMN20815210	SRX11910942	SRR15613795	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/095/SRR15613795/SRR15613795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/095/SRR15613795/SRR15613795_2.fastq.gz	AMB_359
PRJNA755322	SAMN20815046	SRX11910939	SRR15613798	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/098/SRR15613798/SRR15613798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/098/SRR15613798/SRR15613798_2.fastq.gz	AMB_356
PRJNA755322	SAMN20815228	SRX11910931	SRR15613806	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR15613806/SRR15613806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR15613806/SRR15613806_2.fastq.gz	AMB_349
PRJNA755322	SAMN20815178	SRX11910929	SRR15613808	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR15613808/SRR15613808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR15613808/SRR15613808_2.fastq.gz	AMB_347
PRJNA755322	SAMN20815052	SRX11910924	SRR15613813	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/013/SRR15613813/SRR15613813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/013/SRR15613813/SRR15613813_2.fastq.gz	AMB_342
PRJNA755322	SAMN20814967	SRX11910923	SRR15613814	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/014/SRR15613814/SRR15613814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/014/SRR15613814/SRR15613814_2.fastq.gz	AMB_145
PRJNA755322	SAMN20815285	SRX11910920	SRR15613817	208510	Papio cynocephalus x Papio anubis	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/017/SRR15613817/SRR15613817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/017/SRR15613817/SRR15613817_2.fastq.gz	AMB_339
